Time:ulong,Power:float,Energy:float
"156000000","12.29448","1926.8"
"156500000","12.29448","1932.8"
"157000000","12.29448","1939.1"
"157500000","12.29448","1945.2"
"158000000","12.29448","1951.2"
"158500000","12.29448","1957.5"
"159000000","12.29448","1963.5"
"159500000","12.29448","1969.9"
"160000000","12.29448","1975.9"
"160500000","12.29448","1981.9"
"161000000","12.29448","1988.3"
"161500000","12.29448","1994.3"
"162000000","12.29448","2000.6"
"162500000","12.29448","2006.6"
"163000000","12.29448","2013.0"
"163500000","12.29448","2019.0"
"164000000","12.29448","2025.0"
"164500000","12.29448","2031.4"
"165000000","12.29448","2037.4"
"165500000","12.29448","2043.7"
"166000000","12.29448","2049.7"
"166500000","12.29448","2056.1"
"167000000","12.29448","2062.1"
"167500000","12.29448","2068.1"
"168000000","12.43605","2074.5"
"168500000","12.43605","2080.5"
"169000000","12.43605","2086.8"
"169500000","12.43605","2092.8"
"170000000","12.43605","2099.2"
"170500000","12.29448","2105.2"
"171000000","12.29448","2111.2"
"171500000","12.29448","2117.6"
"172000000","12.29448","2123.6"
"172500000","12.29448","2129.9"
"173000000","12.29448","2135.9"
"173500000","12.29448","2141.9"
"174000000","12.29448","2148.3"
"174500000","12.29448","2154.3"
"175000000","12.29448","2160.7"
"175500000","12.29448","2166.7"
"176000000","12.29448","2173.0"
"176500000","12.29448","2179.0"
"177000000","12.29448","2185.0"
"177500000","12.29448","2191.4"
"178000000","12.29448","2197.4"
"178500000","12.29448","2203.8"
"179000000","12.29448","2209.8"
"179500000","12.29448","2216.1"
"180000000","12.29448","2222.1"
"180500000","12.29448","2228.1"
"181000000","12.29448","2234.5"
"181500000","12.29448","2240.5"
"182000000","12.29448","2246.9"
"182500000","12.29448","2252.9"
"183000000","12.29448","2259.2"
"183500000","12.29448","2265.2"
"184000000","12.29448","2271.2"
"184500000","12.29448","2277.6"
"185000000","12.29448","2283.6"
"185500000","12.29448","2290.0"
"186000000","12.29448","2296.0"
"186500000","12.29448","2302.3"
"187000000","12.29448","2308.3"
"187500000","12.29448","2314.3"
"188000000","12.43605","2320.7"
"188500000","12.43605","2326.7"
"189000000","12.43605","2333.1"
"189500000","12.43605","2339.1"
"190000000","12.43605","2345.4"
"190500000","12.29448","2351.4"
"191000000","12.29448","2357.4"
"191500000","12.29448","2363.8"
"192000000","12.29448","2369.8"
"192500000","12.29448","2376.2"
"193000000","12.29448","2382.2"
"193500000","12.29448","2388.5"
"194000000","12.29448","2394.5"
"194500000","12.29448","2400.5"
"195000000","12.29448","2406.9"
"195500000","12.29448","2412.9"
"196000000","12.29448","2419.3"
"196500000","12.29448","2425.3"
"197000000","12.29448","2431.3"
"197500000","12.29448","2437.6"
"198000000","12.29448","2443.6"
"198500000","12.29448","2450.0"
"199000000","12.29448","2456.0"
"199500000","12.29448","2462.4"
"200000000","12.29448","2468.4"
"200500000","12.29448","2474.7"
"201000000","12.29448","2480.7"
"201500000","12.29448","2486.7"
"202000000","12.29448","2493.1"
"202500000","12.29448","2499.1"
"203000000","12.29448","2505.5"
"203500000","12.29448","2511.5"
"204000000","12.29448","2517.5"
"204500000","12.29448","2523.8"
"205000000","12.29448","2529.8"
"205500000","12.43605","2536.2"
"206000000","12.43605","2542.2"
"206500000","12.43605","2548.6"
"207000000","12.43605","2554.6"
"207500000","12.43605","2560.9"
"208000000","12.29448","2566.9"
"208500000","12.29448","2572.9"
"209000000","12.29448","2579.3"
"209500000","12.29448","2585.3"
"210000000","12.29448","2591.7"
"210500000","12.29448","2597.7"
"211000000","12.29448","2603.7"
"211500000","12.29448","2610.0"
"212000000","12.29448","2616.0"
"212500000","12.29448","2622.4"
"213000000","12.29448","2628.4"
"213500000","12.29448","2634.8"
"214000000","12.29448","2640.8"
"214500000","12.29448","2646.8"
"215000000","12.29448","2653.1"
"215500000","12.29448","2659.1"
"216000000","12.29448","2665.5"
"216500000","12.29448","2671.5"
"217000000","12.29448","2677.5"
"217500000","12.29448","2683.9"
"218000000","12.29448","2689.9"
"218500000","12.29448","2696.2"
"219000000","12.29448","2702.3"
"219500000","12.29448","2708.6"
"220000000","12.29448","2714.6"
"220500000","12.29448","2720.6"
"221000000","12.29448","2727.0"
"221500000","12.29448","2733.0"
"222000000","12.29448","2739.0"
"222500000","12.29448","2745.4"
"223000000","12.29448","2751.4"
"223500000","12.29448","2757.7"
"224000000","12.29448","2763.7"
"224500000","12.29448","2770.1"
"225000000","12.29448","2776.1"
"225500000","12.29448","2782.1"
"226000000","12.29448","2788.5"
"226500000","12.29448","2794.5"
"227000000","12.29448","2800.8"
"227500000","12.29448","2806.8"
"228000000","12.29448","2813.2"
"228500000","12.29448","2819.2"
"229000000","12.29448","2825.2"
"229500000","12.29448","2831.6"
"230000000","12.29448","2837.6"
"230500000","12.29448","2843.9"
"231000000","12.29448","2849.9"
"231500000","12.29448","2855.9"
"232000000","12.29448","2862.3"
"232500000","12.29448","2868.3"
"233000000","12.29448","2874.7"
"233500000","12.29448","2880.7"
"234000000","12.29448","2887.0"
"234500000","12.29448","2893.0"
"235000000","12.29448","2899.0"
"235500000","12.29448","2905.4"
"236000000","12.29448","2911.4"
"236500000","12.29448","2917.8"
"237000000","12.29448","2923.8"
"237500000","12.29448","2929.8"
"238000000","12.43605","2936.1"
"238500000","12.43605","2942.1"
"239000000","12.43605","2948.5"
"239500000","12.43605","2954.5"
"240000000","12.43605","2960.9"
"240500000","12.29448","2966.9"
"241000000","12.29448","2972.9"
"241500000","12.29448","2979.2"
"242000000","12.29448","2985.2"
"242500000","12.29448","2991.6"
"243000000","12.29448","2997.6"
"243500000","12.29448","3003.6"
"244000000","12.29448","3010.0"
"244500000","12.29448","3016.0"
"245000000","12.29448","3022.3"
"245500000","12.29448","3028.3"
"246000000","12.29448","3034.7"
"246500000","12.29448","3040.7"
"247000000","12.29448","3046.7"
"247500000","12.29448","3053.1"
"248000000","12.29448","3059.1"
"248500000","12.29448","3065.4"
"249000000","12.29448","3071.4"
"249500000","12.29448","3077.4"
"250000000","12.29448","3083.8"
"250500000","12.29448","3089.8"
"251000000","12.29448","3096.2"
"251500000","12.29448","3102.2"
"252000000","12.29448","3108.2"
"252500000","12.29448","3114.5"
"253000000","12.29448","3120.5"
"253500000","12.29448","3126.9"
"254000000","12.29448","3132.9"
"254500000","12.29448","3138.9"
"255000000","12.29448","3145.3"
"255500000","12.29448","3151.3"
"256000000","12.29448","3157.6"
"256500000","12.29448","3163.6"
"257000000","12.29448","3169.6"
"257500000","12.29448","3176.0"
"258000000","12.15291","3182.0"
"258500000","12.15291","3188.4"
"259000000","12.15291","3194.4"
"259500000","12.15291","3200.7"
"260000000","12.15291","3206.4"
"260500000","2.43573","3207.4"
"261000000","2.43573","3208.8"
"261500000","2.43573","3209.9"
"262000000","2.43573","3211.3"
"262500000","2.43573","3212.3"
"263000000","2.43573","3213.7"
"263500000","2.43573","3214.8"
"264000000","2.43573","3216.2"
"264500000","2.43573","3217.3"
"265000000","2.43573","3218.7"
"265500000","2.43573","3219.7"
"266000000","2.43573","3221.1"
"266500000","2.43573","3222.2"
"267000000","2.43573","3223.6"
"267500000","2.43573","3224.6"
"268000000","2.43573","3226.0"
"268500000","2.43573","3227.1"
"269000000","2.43573","3228.5"
"269500000","2.43573","3229.5"
"270000000","2.43573","3230.9"
"270500000","2.43573","3232.0"
"271000000","2.46939","3233.4"
"271500000","2.46939","3234.4"
"272000000","2.46939","3235.8"
"272500000","2.46939","3236.9"
"273000000","2.46939","3238.3"
"273500000","2.46939","3239.3"
"274000000","2.46939","3240.7"
"274500000","2.46939","3241.8"
"275000000","2.46939","3243.2"
"275500000","2.46939","3244.2"
"276000000","2.46939","3245.6"
"276500000","2.46939","3246.7"
"277000000","2.46939","3248.1"
"277500000","2.46939","3249.1"
"278000000","2.46939","3250.5"
"278500000","2.46939","3251.6"
"279000000","2.46939","3253.0"
"279500000","2.46939","3254.0"
"280000000","2.46939","3255.4"
"280500000","2.46939","3256.5"
"281000000","2.46939","3257.9"
"281500000","2.43573","3258.9"
"282000000","2.43573","3260.3"
"282500000","2.43573","3261.4"
"283000000","2.43573","3262.8"
"283500000","2.43573","3263.9"
"284000000","2.43573","3265.3"
"284500000","2.43573","3266.3"
"285000000","2.43573","3267.7"
"285500000","2.43573","3268.8"
"286000000","2.43573","3270.2"
"286500000","2.43573","3271.2"
"287000000","2.43573","3272.6"
"287500000","2.43573","3273.7"
"288000000","2.43573","3275.1"
"288500000","2.43573","3276.1"
"289000000","2.43573","3277.5"
"289500000","2.43573","3278.6"
"290000000","2.43573","3280.0"
"290500000","2.43573","3281.0"
"291000000","2.43573","3282.4"
"291500000","2.43573","3283.5"
"292000000","2.46939","3284.9"
"292500000","2.46939","3285.9"
"293000000","2.46939","3287.3"
"293500000","2.46939","3288.4"
"294000000","2.46939","3289.8"
"294500000","2.46939","3290.8"
"295000000","2.46939","3292.2"
"295500000","2.46939","3293.3"
"296000000","2.46939","3294.7"
"296500000","2.46939","3295.7"
"297000000","2.46939","3297.1"
"297500000","2.46939","3298.2"
"298000000","2.46939","3299.6"
"298500000","2.46939","3300.6"
"299000000","2.46939","3302.0"
"299500000","2.46939","3303.1"
"300000000","2.46939","3304.5"
"300500000","2.46939","3305.5"
"301000000","2.46939","3306.9"
"301500000","2.46939","3308.0"
"302000000","2.46939","3309.4"
"302500000","2.43573","3310.4"
"303000000","2.43573","3311.9"
"303500000","2.43573","3312.9"
"304000000","2.43573","3314.3"
"304500000","2.43573","3315.4"
"305000000","2.43573","3316.8"
"305500000","2.43573","3317.8"
"306000000","2.43573","3319.2"
"306500000","2.43573","3320.3"
"307000000","2.43573","3321.7"
"307500000","2.43573","3322.7"
"308000000","2.43573","3324.1"
"308500000","2.43573","3325.2"
"309000000","2.43573","3326.6"
"309500000","2.43573","3327.6"
"310000000","2.43573","3329.0"
"310500000","2.43573","3330.1"
"311000000","2.43573","3331.5"
"311500000","2.43573","3332.5"
"312000000","2.43573","3333.9"
"312500000","2.43573","3335.0"
"313000000","2.46939","3336.4"
"313500000","2.46939","3337.4"
"314000000","2.46939","3338.8"
"314500000","2.46939","3339.9"
"315000000","2.46939","3341.3"
"315500000","2.46939","3342.3"
"316000000","2.46939","3343.7"
"316500000","2.46939","3344.8"
"317000000","2.46939","3346.2"
"317500000","2.46939","3347.2"
"318000000","2.46939","3348.6"
"318500000","2.46939","3349.7"
"319000000","2.46939","3351.1"
"319500000","2.46939","3352.1"
"320000000","2.46939","3353.5"
"320500000","2.46939","3354.6"
"321000000","2.46939","3356.0"
"321500000","2.46939","3357.0"
"322000000","2.46939","3358.5"
"322500000","2.46939","3359.5"
"323000000","2.46939","3360.9"
"323500000","2.43573","3362.0"
"324000000","2.43573","3363.4"
"324500000","2.43573","3364.4"
"325000000","2.43573","3365.8"
"325500000","2.43573","3366.9"
"326000000","2.43573","3368.3"
"326500000","2.43573","3369.3"
"327000000","2.43573","3370.7"
"327500000","2.43573","3371.8"
"328000000","2.43573","3373.2"
"328500000","2.43573","3374.2"
"329000000","2.43573","3375.6"
"329500000","2.43573","3376.7"
"330000000","2.43573","3378.1"
"330500000","2.43573","3379.1"
"331000000","2.43573","3380.5"
"331500000","2.43573","3381.6"
"332000000","2.43573","3383.0"
"332500000","2.43573","3384.0"
"333000000","2.43573","3385.4"
"333500000","2.43573","3386.5"
"334000000","2.46939","3387.9"
"334500000","2.46939","3388.9"
"335000000","2.46939","3390.3"
"335500000","2.46939","3391.4"
"336000000","2.46939","3392.8"
"336500000","2.46939","3393.8"
"337000000","2.46939","3395.2"
"337500000","2.46939","3396.3"
"338000000","2.46939","3397.7"
"338500000","2.46939","3398.7"
"339000000","2.46939","3400.1"
"339500000","2.46939","3401.2"
"340000000","2.46939","3402.6"
"340500000","2.46939","3403.6"
"341000000","2.46939","3405.1"
"341500000","2.46939","3406.1"
"342000000","2.46939","3407.5"
"342500000","2.46939","3408.6"
"343000000","2.46939","3410.0"
"343500000","2.46939","3411.0"
"344000000","2.46939","3412.4"
"344500000","2.43573","3413.5"
"345000000","2.43573","3414.9"
"345500000","2.43573","3415.9"
"346000000","2.43573","3417.3"
"346500000","2.43573","3418.4"
"347000000","2.43573","3419.8"
"347500000","2.43573","3420.8"
"348000000","2.43573","3422.2"
"348500000","2.43573","3423.3"
"349000000","2.43573","3424.7"
"349500000","2.43573","3425.7"
"350000000","2.43573","3427.1"
"350500000","2.43573","3428.2"
"351000000","2.43573","3429.6"
"351500000","2.43573","3430.6"
"352000000","2.43573","3432.0"
"352500000","2.43573","3433.1"
"353000000","2.43573","3434.5"
"353500000","2.43573","3435.5"
"354000000","2.43573","3436.9"
"354500000","2.43573","3438.0"
"355000000","2.46939","3439.4"
"355500000","2.46939","3440.4"
"356000000","2.46939","3441.8"
"356500000","2.46939","3442.9"
"357000000","2.46939","3444.3"
"357500000","2.46939","3445.3"
"358000000","2.46939","3446.7"
"358500000","2.46939","3447.8"
"359000000","2.46939","3449.2"
"359500000","2.46939","3450.2"
"360000000","2.46939","3451.7"
"360500000","2.46939","3452.7"
"361000000","2.46939","3454.1"
"361500000","2.46939","3455.2"
"362000000","2.46939","3456.6"
"362500000","2.46939","3457.6"
"363000000","2.46939","3459.0"
"363500000","2.46939","3460.1"
"364000000","2.46939","3461.5"
"364500000","2.46939","3462.5"
"365000000","2.46939","3463.9"
"365500000","2.43573","3465.0"
"366000000","2.43573","3466.4"
"366500000","2.43573","3467.4"
"367000000","2.43573","3468.8"
"367500000","2.43573","3469.9"
"368000000","2.43573","3471.3"
"368500000","2.43573","3472.3"
"369000000","2.43573","3473.7"
"369500000","2.43573","3474.8"
"370000000","2.43573","3476.2"
"370500000","2.43573","3477.2"
"371000000","2.43573","3478.6"
"371500000","2.43573","3479.7"
"372000000","2.43573","3481.1"
"372500000","2.43573","3482.1"
"373000000","2.43573","3483.5"
"373500000","2.43573","3484.6"
"374000000","2.43573","3486.0"
"374500000","2.43573","3487.0"
"375000000","2.43573","3488.4"
"375500000","2.43573","3489.5"
"376000000","2.46939","3490.9"
"376500000","2.46939","3491.9"
"377000000","2.46939","3493.3"
"377500000","2.46939","3494.4"
"378000000","2.46939","3495.8"
"378500000","2.46939","3496.8"
"379000000","2.46939","3498.2"
"379500000","2.46939","3499.3"
"380000000","2.46939","3500.7"
"380500000","2.46939","3501.8"
"381000000","2.46939","3503.2"
"381500000","2.46939","3504.2"
"382000000","2.46939","3505.6"
"382500000","2.46939","3506.7"
"383000000","2.46939","3508.1"
"383500000","2.46939","3509.1"
"384000000","2.46939","3510.5"
"384500000","2.46939","3511.6"
"385000000","2.46939","3513.0"
"385500000","2.46939","3514.0"
"386000000","2.46939","3515.4"
"386500000","2.43573","3516.5"
"387000000","2.43573","3517.9"
"387500000","2.43573","3518.9"
"388000000","2.43573","3520.3"
"388500000","2.43573","3521.4"
"389000000","2.43573","3522.8"
"389500000","2.43573","3523.8"
"390000000","2.43573","3525.2"
"390500000","2.43573","3526.3"
"391000000","2.43573","3527.7"
"391500000","2.43573","3528.7"
"392000000","2.43573","3530.1"
"392500000","2.43573","3531.2"
"393000000","2.43573","3532.6"
"393500000","2.43573","3533.6"
"394000000","2.43573","3535.0"
"394500000","2.43573","3536.1"
"395000000","2.43573","3537.5"
"395500000","2.43573","3538.5"
"396000000","2.43573","3539.9"
"396500000","2.43573","3541.0"
"397000000","2.46939","3542.4"
"397500000","2.46939","3543.4"
"398000000","2.46939","3544.8"
"398500000","2.46939","3545.9"
"399000000","2.46939","3547.3"
"399500000","2.46939","3548.4"
"400000000","2.46939","3549.8"
"400500000","2.46939","3550.8"
"401000000","2.46939","3552.2"
"401500000","2.46939","3553.3"
"402000000","2.46939","3554.7"
"402500000","2.46939","3555.7"
"403000000","2.46939","3557.1"
"403500000","2.46939","3558.2"
"404000000","2.46939","3559.6"
"404500000","2.46939","3560.6"
"405000000","2.46939","3562.0"
"405500000","2.46939","3563.1"
"406000000","2.46939","3564.5"
"406500000","2.46939","3565.5"
"407000000","2.46939","3566.9"
"407500000","2.43573","3568.0"
"408000000","2.43573","3569.4"
"408500000","2.43573","3570.4"
"409000000","2.43573","3571.8"
"409500000","2.43573","3572.9"
"410000000","2.43573","3574.3"
"410500000","2.43573","3575.3"
"411000000","2.43573","3576.7"
"411500000","2.43573","3577.8"
"412000000","2.43573","3579.2"
"412500000","2.43573","3580.2"
"413000000","2.43573","3581.6"
"413500000","2.43573","3582.7"
"414000000","2.43573","3584.1"
"414500000","2.43573","3585.1"
"415000000","2.43573","3586.5"
"415500000","2.43573","3587.6"
"416000000","2.43573","3589.0"
"416500000","2.43573","3590.0"
"417000000","2.43573","3591.4"
"417500000","2.43573","3592.5"
"418000000","2.46939","3593.9"
"418500000","2.46939","3594.9"
"419000000","2.46939","3596.4"
"419500000","2.46939","3597.4"
"420000000","2.46939","3598.8"
"420500000","2.46939","3599.9"
"421000000","2.46939","3601.3"
"421500000","2.46939","3602.3"
"422000000","2.46939","3603.7"
"422500000","2.46939","3604.8"
"423000000","2.46939","3606.2"
"423500000","2.46939","3607.2"
"424000000","2.46939","3608.6"
"424500000","2.46939","3609.7"
"425000000","2.46939","3611.1"
"425500000","2.46939","3612.1"
"426000000","2.46939","3613.5"
"426500000","2.46939","3614.6"
"427000000","2.46939","3616.0"
"427500000","2.46939","3617.0"
"428000000","2.46939","3618.4"
"428500000","2.43573","3619.5"
"429000000","2.43573","3620.9"
"429500000","2.43573","3621.9"
"430000000","2.43573","3623.3"
"430500000","2.43573","3624.4"
"431000000","2.43573","3625.8"
"431500000","2.43573","3626.8"
"432000000","2.43573","3628.2"
"432500000","2.43573","3629.3"
"433000000","2.43573","3630.7"
"433500000","2.43573","3631.7"
"434000000","2.43573","3633.1"
"434500000","2.43573","3634.2"
"435000000","2.43573","3635.6"
"435500000","2.43573","3636.6"
"436000000","2.43573","3638.0"
"436500000","2.43573","3639.1"
"437000000","2.43573","3640.5"
"437500000","2.43573","3641.5"
"438000000","2.43573","3643.0"
"438500000","2.43573","3644.0"
"439000000","2.46939","3645.4"
"439500000","2.46939","3646.5"
"440000000","2.46939","3647.9"
"440500000","2.46939","3648.9"
"441000000","2.46939","3650.3"
